Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
22968	-2396.659	-2475.832	79.173	0.00330767	0.0452601	0.0399493	0.0283657	0.0293571	0.0212018	0.00691655	0.00398101	0.00765259	0.006284	0.0699169	0.00449622	0.022006	0.00080313	0.0535581	0.0659037	0.0283993	0.0401216	0.0478796	0.0421104	0.0643266	0.0095097	0.00823006	0.0773337	0.041906	0.03896	0.0449706	0.000648955	0.0517528	0.031187	0.0803398	0.0168835	0.0689143	0.0220653	0.0391781	0.0858745	0.0801627	0.0180179	0.0742612	0.00154595	0.0678241	0.0619173	0.0723399	0.0267767	0.0366301	0.0279781	0.0574246	0.0228315	0.0749465	0.0559238	0.0406478	0.0219126	0.0108066	0.0910416	0.0279674	0.806264	1.10593	0.190643	0.445617	0.77711	1.28682	2.24408	5.24541	1.198381	0.3986111	0.00155985	0.021344	0.0188395	0.0133768	0.0138444	0.00999844	0.00326174	0.00187739	0.00360885	0.00296344	0.0329718	0.00212035	0.0103777	0.000378744	0.0252572	0.0310792	0.0133927	0.0189208	0.0225793	0.0198586	0.0303355	0.00448463	0.00388118	0.0364694	0.0197623	0.018373	0.0212075	0.000306037	0.0244058	0.0147073	0.0378871	0.00796201	0.0324989	0.0104057	0.0184758	0.0404971	0.0378035	0.00849697	0.0350205	0.000729047	0.0319848	0.0291993	0.0341144	0.0126275	0.0172742	0.0131941	0.0270806	0.010767	0.0353436	0.0263728	0.0191689	0.0103337	0.00509623	0.0429339	0.013189	0.713582	0.286418	0.7135817	2.120508
23004	-2406.819	-2484.833	78.01389	0.00889083	0.128492	0.0719718	0.10937	0.0696515	0.0438817	0.00212284	0.0074307	0.0353983	0.014237	0.0886819	0.00338521	0.0296846	0.0519757	0.0550774	0.0387055	0.0301905	0.103454	0.0337822	0.0650169	0.04851	0.0269576	0.0643978	0.0478446	0.0662897	0.0622407	0.0402032	0.0036376	0.0869131	0.0950434	0.126209	0.040296	0.0331281	0.0565648	0.0470505	0.0806157	0.0927251	0.0426223	0.0571629	0.00836228	0.161667	0.0541453	0.0539384	0.0749956	0.0277573	0.121043	0.0848673	0.0170647	0.0204351	0.00685497	0.0480762	0.00255651	0.0263336	0.111319	0.0257177	0.762947	1.12961	0.225004	0.483127	0.796954	1.25478	2.06985	4.44436	1.078556	0.3692868	0.0030088	0.0434837	0.0243564	0.0370127	0.0235712	0.0148503	0.000718403	0.00251466	0.0119793	0.00481804	0.0300113	0.00114561	0.0100457	0.0175894	0.018639	0.0130985	0.0102169	0.0350103	0.0114324	0.0220027	0.0164165	0.00912286	0.0217932	0.0161914	0.0224335	0.0210632	0.0136054	0.00123102	0.0294127	0.0321642	0.0427112	0.0136368	0.0112111	0.0191424	0.0159226	0.0272816	0.0313796	0.0144241	0.0193448	0.00282993	0.0547106	0.0183236	0.0182536	0.0253797	0.0093935	0.0409629	0.0287204	0.00577496	0.00691555	0.00231983	0.0162697	0.000865164	0.00891171	0.0376721	0.00870327	0.860991	0.139009	0.8609912	2.954947
23040	-2405.769	-2486.04	80.27065	5.95931e-05	0.0132081	0.0249166	0.0225835	0.00676883	0.00642728	0.00351051	0.00141585	0.00906324	0.00324481	0.0133507	0.00106851	0.00582999	0.0113405	0.0414853	0.00879698	0.0147086	0.0276769	0.0112416	0.0121428	0.0185659	0.0153579	0.0274439	0.0298958	0.0293455	0.0145535	0.0140488	0.0033231	0.0425818	0.016611	0.00688559	0.00250262	0.0138823	0.000676963	0.0112998	0.0216811	0.0122864	0.0159978	0.0190012	0.023265	0.0142594	0.0392525	0.03135	0.0441574	0.00811173	0.00719857	0.0379403	0.0163374	0.010218	0.0146474	0.0103875	0.0195238	0.0259151	0.0351391	0.0201555	0.797852	1.11053	0.0973096	0.321012	0.701526	1.42546	3.11515	10.2765	1.684647	0.3928184	6.52975e-05	0.0144724	0.0273017	0.0247452	0.00741675	0.00704251	0.00384654	0.00155138	0.0099308	0.00355541	0.0146287	0.00117079	0.00638805	0.012426	0.0454564	0.00963904	0.0161165	0.0303262	0.0123176	0.0133051	0.020343	0.016828	0.0300709	0.0327575	0.0321545	0.0159466	0.0153936	0.00364119	0.0466578	0.0182011	0.00754469	0.00274218	0.0152112	0.000741763	0.0123815	0.0237564	0.0134625	0.0175292	0.02082	0.025492	0.0156244	0.0430098	0.0343509	0.0483843	0.0088882	0.00788764	0.041572	0.0179013	0.0111961	0.0160494	0.0113819	0.0213926	0.0283957	0.0385027	0.0220848	0.658269	0.341731	0.6582692	0.9126399
23076	-2400.014	-2476.847	76.83326	0.0258425	0.0801044	0.0725923	0.0399991	0.101723	0.0678106	0.00218513	0.0162323	0.0357734	0.0119259	0.121949	0.00980571	0.0165511	0.0122786	0.0487223	0.0955844	0.0127399	0.0802967	0.0410679	0.0608381	0.0874749	0.016976	0.0397627	0.12254	0.117729	0.0769883	0.0452014	0.0141985	0.090138	0.0809195	0.0939656	0.0645974	0.0393172	0.0439929	0.0461841	0.124151	0.148708	0.0660907	0.133996	0.179884	0.110778	0.0718341	0.099044	0.0491534	0.00349475	0.0727347	0.0115824	0.03197	0.0920392	0.140206	0.131747	0.0041767	0.0674296	0.104608	0.193673	0.678006	1.17605	0.255673	0.514193	0.8126	1.23062	1.94479	3.91125	0.9861624	0.3152138	0.00685239	0.0212405	0.0192486	0.0106062	0.0269729	0.0179806	0.000579409	0.00430414	0.00948567	0.00316228	0.032336	0.00260008	0.0043887	0.00325579	0.0129192	0.0253451	0.0033781	0.0212915	0.0108896	0.0161318	0.0231948	0.00450136	0.0105435	0.0324926	0.0312171	0.0204142	0.0119856	0.00376486	0.023901	0.0214566	0.0249159	0.0171286	0.0104253	0.0116652	0.0122462	0.0329199	0.0394314	0.0175246	0.0355303	0.047698	0.029374	0.0190475	0.0262625	0.0130335	0.000926667	0.0192863	0.00307119	0.00847716	0.0244051	0.0371769	0.034934	0.00110749	0.0178796	0.0277378	0.0513544	0.618629	0.381371	0.6186291	3.771308
23112	-2400.926	-2479.72	78.79383	0.0389865	0.0407574	0.0399004	0.0431727	0.06997	0.0341821	0.00220052	0.00416224	0.0495339	0.0107625	0.0714497	0.0075817	0.0206602	0.00501305	0.0838849	0.0354543	0.0181683	0.0543796	0.00786433	0.0482166	0.0605344	0.00687326	0.0158011	0.111147	0.111318	0.0418741	0.0524181	0.010801	0.0620013	0.0370003	0.0509325	0.0205376	0.00562686	0.0345468	0.000474743	0.0427129	0.081631	0.0499826	0.0881739	0.0622725	0.0615485	0.060645	0.0668482	0.0381455	0.00866546	0.0101178	0.0327395	0.0258233	0.0575282	0.0340967	0.0719723	0.0138977	0.0456946	0.0458717	0.105087	0.856747	1.07833	0.186459	0.44082	0.77449	1.29117	2.2685	5.36312	1.214428	0.434412	0.0168653	0.0176314	0.0172606	0.0186762	0.0302685	0.0147869	0.000951931	0.00180056	0.021428	0.00465576	0.0309086	0.00327979	0.00893745	0.00216861	0.036288	0.0153373	0.00785947	0.0235242	0.00340205	0.0208582	0.0261868	0.00297332	0.00683543	0.0480812	0.0481555	0.0181144	0.0226757	0.00467243	0.0268213	0.0160061	0.022033	0.00888442	0.00243414	0.0149447	0.000205371	0.0184773	0.035313	0.0216221	0.0381434	0.0269387	0.0266254	0.0262346	0.028918	0.0165015	0.00374862	0.00437689	0.0141629	0.011171	0.0248863	0.01475	0.0311347	0.00601206	0.0197672	0.0198438	0.0454598	0.712203	0.287797	0.7122033	2.311642
23148	-2395.178	-2473.475	78.29722	0.0287264	0.0291476	0.0364465	0.0624468	0.0408302	0.0359112	0.00351092	0.0134768	0.0446912	0.0350554	0.0674662	0.00157488	0.037623	0.0283888	0.0550171	0.056261	0.0301519	0.0627546	0.0607076	0.0683834	0.0780606	0.0245562	0.0563574	0.0989277	0.0810067	0.0637296	0.0763724	0.00317776	0.0999635	0.0167756	0.0267308	0.0281261	0.0202455	0.0430862	0.000366572	0.0757727	0.113722	0.075787	0.0866025	0.00187488	0.0480927	0.0571941	0.0377043	0.073631	0.0500851	0.0687626	0.0866684	0.0728141	0.0733768	0.0617086	0.0564276	0.05341	0.0400776	0.022129	0.0957002	0.830717	1.09256	0.246112	0.504724	0.807901	1.23777	1.98128	4.06319	1.013719	0.4157262	0.0103796	0.0105317	0.013169	0.0225636	0.014753	0.0129756	0.00126858	0.0048695	0.016148	0.0126664	0.0243772	0.000569044	0.0135941	0.0102576	0.019879	0.0203285	0.0108946	0.0226748	0.0219352	0.0247086	0.0282052	0.00887274	0.0203633	0.035745	0.0292697	0.0230271	0.0275952	0.0011482	0.0361193	0.00606145	0.00965848	0.0101626	0.00731518	0.0155681	0.000132452	0.0273785	0.0410904	0.0273837	0.0312916	0.000677441	0.0173771	0.0206656	0.0136235	0.0266047	0.018097	0.0248456	0.0313154	0.0263095	0.0265128	0.0222969	0.0203887	0.0192983	0.014481	0.00799575	0.0345788	0.708896	0.291104	0.7088957	2.767595
23184	-2397.546	-2476.356	78.81002	0.0145328	0.0744195	0.0519596	0.0598042	0.0207557	0.00269952	0.0154704	0.0510419	0.0183323	0.0322533	0.0379559	0.00367891	0.0125247	0.0313134	0.0711164	0.0612037	0.0408763	0.0753897	0.0151861	0.0377797	0.051087	0.0101836	0.0209723	0.0719535	0.0460567	0.0680159	0.0524393	0.00350268	0.0690371	0.0214736	0.0111394	0.0488467	0.0233435	0.0771757	0.00777527	0.0420919	0.052484	0.0621277	0.0341919	0.0958141	0.0185615	0.0564025	0.0529166	0.0438655	0.0252299	0.0409783	0.0120753	0.0151055	0.0331467	0.0401427	0.0479538	0.0355887	0.0341065	0.0432257	0.0728465	0.939954	1.03283	0.163763	0.413782	0.759346	1.31692	2.41673	6.10637	1.308273	0.497595	0.00669668	0.0342923	0.0239428	0.0275576	0.00956417	0.00124393	0.00712872	0.02352	0.00844749	0.0148622	0.01749	0.00169523	0.00577135	0.0144291	0.0327702	0.0282025	0.0188357	0.0347394	0.0069977	0.0174088	0.0235408	0.00469256	0.009664	0.033156	0.0212228	0.0313416	0.0241639	0.00161403	0.0318121	0.00989499	0.00513302	0.0225084	0.0107566	0.0355623	0.00358282	0.0193958	0.0241845	0.0286283	0.0157555	0.0441509	0.00855309	0.0259901	0.0243838	0.0202131	0.0116259	0.0188827	0.00556427	0.00696057	0.0152739	0.0184977	0.022097	0.0163992	0.0157162	0.0199183	0.0335675	0.715255	0.284745	0.7152547	2.170152
23220	-2400.434	-2478.996	78.56118	0.0226237	0.0664264	0.0281762	0.0581903	0.0442476	0.00389433	0.00614864	0.037736	0.0146584	0.0119494	0.129979	0.00353008	0.0128269	0.0167776	0.0340699	0.0914685	0.0350505	0.0684658	0.0233317	0.0480034	0.039866	0.0138105	0.0297593	0.101061	0.0656704	0.0527228	0.0359748	0.0205885	0.0882076	0.0665026	0.0156039	0.0406354	0.0139926	0.0583049	0.00585959	0.0509984	0.0374352	0.0695591	0.00739285	0.00168304	0.0209011	0.0807651	0.0106337	0.0164163	0.079292	0.0349844	0.092334	0.0313068	0.0496447	0.0802145	0.107908	0.0770682	0.0564328	0.00105128	0.00317084	0.916438	1.04569	0.151933	0.398923	0.750732	1.33203	2.50675	6.58187	1.362492	0.4791807	0.00977138	0.0286901	0.0121695	0.0251329	0.0191109	0.00168199	0.00265565	0.0162985	0.00633109	0.00516103	0.0561391	0.00152467	0.00554005	0.00724639	0.0147151	0.039506	0.0151386	0.0295709	0.0100771	0.0207331	0.0172185	0.00596487	0.0128533	0.0436493	0.0283636	0.0227714	0.0155378	0.00889234	0.0380976	0.028723	0.00673943	0.0175508	0.00604352	0.0251823	0.00253081	0.0220266	0.0161686	0.0300431	0.00319303	0.000726918	0.00902735	0.0348831	0.00459279	0.00709035	0.0342468	0.01511	0.0398798	0.0135217	0.0214419	0.0346453	0.0466062	0.0332864	0.0243738	0.000454057	0.00136951	0.613182	0.386818	0.6131825	2.315307
23256	-2399.957	-2478.699	78.7414	0.0334894	0.0838965	0.0377065	0.068761	0.0189799	0.0272893	0.00713624	0.0152838	0.00279104	0.00564253	0.0352608	0.00685875	0.0329562	0.0180759	0.060585	0.0318235	0.0558996	0.0627983	0.0302632	0.029797	0.0580382	0.0107506	0.0249108	0.105991	0.0347071	0.090877	0.026985	0.00161699	0.0856909	0.0246303	0.0370191	0.0162812	0.0594678	0.0979321	0.0163722	0.0895662	0.0916094	0.012823	0.0391153	0.0490163	0.0287025	0.0765386	0.0624466	0.0618294	0.019693	0.0213053	0.0401271	0.0778262	0.0240927	0.0577187	0.0823136	0.0498176	0.0803932	0.0265108	0.114341	0.762503	1.12985	0.20258	0.459013	0.784324	1.27498	2.17859	4.93632	1.154467	0.3689926	0.0136006	0.0340717	0.0153132	0.0279249	0.00770804	0.0110826	0.00289814	0.006207	0.00113348	0.00229152	0.01432	0.00278544	0.013384	0.00734089	0.0246045	0.012924	0.0227017	0.0255034	0.0122904	0.012101	0.0235702	0.004366	0.0101167	0.0430447	0.0140951	0.0369066	0.010959	0.000656683	0.0348004	0.0100027	0.015034	0.00661207	0.0241508	0.0397718	0.00664899	0.0363742	0.037204	0.00520761	0.0158853	0.0199063	0.0116565	0.0310835	0.0253606	0.0251099	0.00799762	0.0086524	0.0162963	0.0316064	0.00978442	0.0234405	0.0334289	0.0202317	0.032649	0.0107665	0.0464358	0.614601	0.385399	0.614601	2.462352
23292	-2392.636	-2472.437	79.80112	0.0412004	0.0306056	0.0120017	0.0299555	0.0229517	0.00243449	0.00226809	0.01173	0.00294198	8.66267e-05	0.0577151	0.00582538	0.0121497	0.0135243	0.0332847	0.026603	0.0194392	0.0430499	0.0235388	0.0293761	0.0366042	0.00398237	0.00968672	0.0359855	0.0282186	0.025908	0.0165301	0.00122526	0.0457472	0.0127861	0.0102787	0.00258139	0.0217329	0.0422702	0.0273435	0.0153067	0.02763	0.0166555	0.0304266	0.0326303	0.035202	0.0356589	0.0144174	0.00790007	0.00838736	0.0343923	0.0375786	0.00419642	0.0375295	0.00838846	0.031273	0.0211751	0.0226844	0.0195829	0.0434042	0.971907	1.01536	0.110543	0.341607	0.715269	1.39808	2.92734	9.04627	1.592453	0.523363	0.033606	0.0249641	0.00978948	0.0244339	0.018721	0.00198574	0.00185002	0.00956781	0.00239969	7.0659e-05	0.0470766	0.0047516	0.00991014	0.0110314	0.0271494	0.0216993	0.0158561	0.0351146	0.0191999	0.0239613	0.0298571	0.00324831	0.00790119	0.0293524	0.0230171	0.0211325	0.0134831	0.00099941	0.0373147	0.0104293	0.00838406	0.00210557	0.017727	0.0344786	0.0223033	0.0124852	0.022537	0.0135855	0.0248181	0.0266156	0.0287133	0.029086	0.0117599	0.00644386	0.00684134	0.0280529	0.0306518	0.0034229	0.0306117	0.00684223	0.0255085	0.0172719	0.0185031	0.0159732	0.0354035	0.716276	0.283724	0.7162759	1.225983
23328	-2401.205	-2479.218	78.01248	0.00461769	0.113254	0.0727372	0.0844681	0.0687076	0.000712376	0.00960781	0.00353052	0.0127494	0.0406852	0.172675	0.00445852	0.05973	0.0350497	0.074818	0.0892658	0.0602663	0.07756	0.0393997	0.0681505	0.0920004	0.00879924	0.0562955	0.0808584	0.116942	0.0797144	0.0465006	0.00168745	0.069863	0.0149911	0.0463282	0.121532	0.0349559	0.0683842	0.0392504	0.081929	0.116577	0.00834582	0.060472	0.126904	0.0211578	0.0585008	0.0498624	0.0386343	0.0231465	0.0536843	0.0427159	0.0422186	0.0298779	0.029006	0.0949565	0.00831502	0.0607692	0.0682256	0.11271	0.763814	1.12914	0.313366	0.567836	0.838151	1.1931	1.76107	3.19116	0.8390374	0.3698615	0.00149027	0.0365506	0.0234745	0.0272605	0.0221741	0.000229906	0.00310074	0.00113941	0.00411462	0.0131304	0.0557277	0.0014389	0.0192767	0.0113116	0.0241461	0.0288089	0.0194498	0.025031	0.0127155	0.0219943	0.0296914	0.00283979	0.0181683	0.0260955	0.0377408	0.0257263	0.0150072	0.000544592	0.0225469	0.00483811	0.0149516	0.0392221	0.0112813	0.0220697	0.0126673	0.026441	0.037623	0.00269345	0.0195162	0.0409557	0.00682827	0.01888	0.0160922	0.0124685	0.00747011	0.0173256	0.0137857	0.0136253	0.00964254	0.00936112	0.0306454	0.00268352	0.0196121	0.0220185	0.0363751	0.685618	0.314382	0.6856178	3.098555
23364	-2396.815	-2475.513	78.69792	0.0267473	0.07784	0.042862	0.0349953	0.0553013	0.00209979	0.000484984	0.0215687	0.00441417	0.0478841	0.126095	0.00142553	0.0295974	0.0173921	0.0129926	0.0657627	0.0653445	0.0835452	0.0163046	0.0338511	0.0417236	0.0152776	0.0254713	0.0892888	0.0412334	0.0796418	0.0211852	0.00626859	0.0658081	0.000517182	0.110814	0.052574	0.0833432	0.039165	0.0498097	0.0254103	0.060212	0.0268456	0.0460452	0.0963077	0.0419093	0.0411547	0.017084	0.0886182	0.101398	0.0180166	0.0591868	0.0702731	0.0777596	0.0710215	0.0373119	0.0247877	0.0121254	0.0130038	0.0267715	0.781767	1.11932	0.189831	0.44469	0.776606	1.28765	2.24876	5.26784	1.201467	0.3818747	0.0109446	0.0318511	0.0175386	0.0143196	0.0226285	0.000859208	0.000198449	0.00882561	0.00180622	0.0195935	0.0515964	0.000583306	0.0121108	0.00711662	0.00531638	0.0269092	0.0267381	0.0341856	0.00667164	0.0138514	0.0170728	0.0062514	0.0104225	0.0365358	0.0168722	0.0325884	0.0086687	0.00256502	0.0269278	0.000211624	0.0453437	0.0215126	0.0341029	0.0160258	0.0203815	0.0103975	0.0246379	0.0109848	0.0188411	0.0394078	0.0171487	0.0168399	0.00699055	0.0362614	0.0414908	0.00737215	0.0242184	0.0287548	0.0318182	0.029061	0.0152675	0.0101428	0.00496155	0.005321	0.0109545	0.688793	0.311207	0.6887932	2.443873
23400	-2395.986	-2474.879	78.89296	0.0389014	0.0594481	0.0575618	0.0445169	0.0112582	0.0125264	0.00375832	0.0293882	0.00809836	0.00862365	0.0750469	0.00309576	0.0262006	0.0180026	0.0661244	0.0431797	0.0478745	0.115073	0.0422321	0.0536722	0.0704332	0.0137564	0.0198016	0.117762	0.0400574	0.0673731	0.0677404	0.000977398	0.097515	0.0818896	0.00860998	0.0244438	0.0521143	0.072656	0.0985023	0.0331697	0.019494	0.0141602	0.0633907	0.0148987	0.0205727	0.099922	0.0644263	0.010472	0.0507016	0.0656394	0.0843437	0.00498304	0.0794035	0.0311277	0.0604799	0.0400334	0.0142086	0.079491	0.0208226	0.639299	1.19722	0.201116	0.457393	0.783459	1.27639	2.1863	4.97225	1.15971	0.2919641	0.0157499	0.0240685	0.0233048	0.0180234	0.00455804	0.00507149	0.00152161	0.0118983	0.00327875	0.00349142	0.0303839	0.00125337	0.0106077	0.00728865	0.0267715	0.017482	0.0193827	0.0465891	0.0170983	0.02173	0.028516	0.00556947	0.008017	0.0476776	0.0162178	0.027277	0.0274257	0.000395715	0.0394805	0.0331543	0.00348588	0.00989646	0.0210993	0.0294159	0.0398802	0.0134293	0.00789244	0.00573298	0.0256647	0.00603198	0.00832918	0.040455	0.026084	0.00423975	0.0205273	0.0265751	0.0341478	0.00201746	0.0321477	0.0126025	0.0244862	0.0162081	0.00575258	0.0321832	0.00843035	0.831817	0.168183	0.8318175	2.469956
23436	-2401.236	-2479.463	78.22705	0.0583731	0.0388993	0.0412479	0.0697024	0.0380647	0.00347476	0.00385854	0.0191302	0.0337629	0.00862732	0.0940492	0.00526211	0.0198622	0.0414291	0.0734307	0.0339932	0.077935	0.131069	0.043471	0.0354768	0.0885546	0.0133026	0.0167751	0.0516269	0.0549023	0.0872996	0.0771264	0.0130119	0.0717551	0.0872407	0.0218526	0.0365721	0.0349486	0.0999144	0.109794	0.0162757	0.0261038	0.0361585	0.0694498	0.0113418	0.0450151	0.107772	0.0470231	0.055213	0.020453	0.106334	0.0743135	0.00238575	0.0743123	0.0295451	0.0728155	0.0568194	0.0308388	0.0445986	0.0109475	0.891515	1.05932	0.201892	0.458253	0.783919	1.27564	2.1822	4.95314	1.156926	0.4601526	0.0218339	0.0145499	0.0154284	0.0260715	0.0142377	0.0012997	0.00144325	0.00715545	0.0126287	0.00322696	0.0351781	0.00196824	0.00742924	0.0154961	0.027466	0.0127148	0.0291508	0.049025	0.0162599	0.0132697	0.033123	0.0049757	0.00627457	0.0193105	0.0205356	0.0326535	0.0288483	0.00486696	0.0268393	0.0326315	0.00817374	0.0136794	0.0130722	0.037372	0.0410674	0.00608777	0.00976385	0.0135247	0.025977	0.00424227	0.0168374	0.040311	0.0175885	0.0206519	0.00765024	0.039773	0.0277962	0.000892367	0.0277958	0.011051	0.0272359	0.0212527	0.0115349	0.0166817	0.00409479	0.670991	0.329009	0.6709906	2.673512
23472	-2389.745	-2468.433	78.68796	0.0430136	0.0533036	0.0867412	0.0371694	0.01827	0.00194371	0.000859253	0.0229521	0.0153864	0.0216655	0.0927352	0.00110332	0.028951	0.020925	0.0561135	0.0467921	0.0121985	0.0821457	0.0347754	0.0532228	0.089037	0.018558	0.0522133	0.0600293	0.064886	0.0615131	0.0727538	0.0023521	0.0830427	0.0176312	0.118757	0.0638083	0.0547978	0.0689136	0.0238624	0.00454178	0.0673769	0.0482728	0.0581984	0.0370898	0.0375623	0.0338885	0.00640935	0.0875172	0.0799181	0.0371989	0.0693966	0.0365211	0.0406289	0.007793	0.0203437	0.0328926	0.0234285	0.0210145	0.0370717	0.975106	1.01361	0.226636	0.484833	0.79783	1.2534	2.06256	4.41236	1.07333	0.525992	0.0181531	0.0224958	0.0366076	0.0156867	0.00771053	0.00082031	0.000362632	0.00968652	0.00649354	0.00914355	0.0391372	0.000465637	0.0122182	0.00883102	0.0236817	0.0197478	0.00514818	0.0346681	0.0146763	0.0224617	0.0375765	0.00783208	0.0220357	0.0253343	0.027384	0.0259605	0.0307045	0.000992662	0.0350467	0.00744093	0.0501194	0.0269291	0.0231264	0.0290837	0.0100707	0.00191678	0.0284352	0.0203727	0.0245616	0.0156531	0.0158525	0.014302	0.00270495	0.0369351	0.033728	0.0156992	0.0292876	0.0154131	0.0171467	0.0032889	0.0085857	0.0138817	0.00988757	0.0088688	0.0156455	0.740932	0.259068	0.7409318	2.369488
23508	-2409.406	-2487.363	77.95631	0.0363463	0.0550815	0.166935	0.0253998	0.0549897	0.010822	0.00177237	0.0219343	0.0297542	0.0107422	0.0947176	0.00763638	0.0394338	0.0415846	0.0973172	0.0357772	0.0727783	0.075022	0.0492149	0.0338459	0.0780396	0.0181556	0.049238	0.103732	0.0431578	0.0435089	0.0455667	0.000525306	0.0501629	0.00926303	0.0883606	0.0682386	0.00191241	0.0825391	0.0227301	0.0425687	0.0463406	0.0443738	0.0732874	0.111116	0.0800278	0.0122814	0.0432827	0.0890928	0.0659872	0.0579669	0.0753093	0.0215933	0.025199	0.0241359	0.0571441	0.00787265	0.0288716	0.0962533	0.0123281	1.05696	0.968855	0.190877	0.445883	0.777255	1.28658	2.24274	5.23899	1.197495	0.5964844	0.0135556	0.0205431	0.0622597	0.00947306	0.0205088	0.00403615	0.000661017	0.00818055	0.0110971	0.00400639	0.0353257	0.00284805	0.0147072	0.0155093	0.0362952	0.0133434	0.0271432	0.02798	0.0183551	0.0126231	0.0291055	0.00677127	0.0183637	0.0386877	0.0160961	0.016227	0.0169945	0.000195917	0.0187087	0.00345472	0.0329548	0.0254501	0.000713247	0.0307836	0.00847738	0.0158763	0.0172831	0.0165495	0.0273331	0.0414416	0.029847	0.00458046	0.0161426	0.0332279	0.0246104	0.0216192	0.0280872	0.00805339	0.00939817	0.00900166	0.0213123	0.00293617	0.0107679	0.0358984	0.00459785	0.695742	0.304258	0.6957416	2.681269
23544	-2402.391	-2480.87	78.47888	0.030217	0.0609215	0.041449	0.0771629	0.0623836	0.0240672	0.00102251	0.125508	0.00679546	0.0200421	0.0687486	0.00477519	0.0238723	0.0215314	0.0558363	0.0849124	0.0329075	0.0374892	0.0468765	0.0439456	0.0668936	0.00310567	0.0247538	0.0770128	0.0710814	0.0851339	0.0249181	0.00811797	0.0817355	0.00702532	0.00524446	0.0371012	0.0339635	0.0443167	0.0586048	0.0269501	0.0807428	0.142889	0.0692709	0.0530184	0.0694791	0.0576108	0.0628453	0.0253647	0.0247324	0.0600812	0.0930013	0.0505427	0.0918787	0.00568581	0.088115	0.0355523	0.0485888	0.0562203	0.0444249	0.777728	1.12153	0.238848	0.497403	0.804227	1.24343	2.01044	4.18676	1.035381	0.3791538	0.0112478	0.0226772	0.0154288	0.0287228	0.0232214	0.00895867	0.000380614	0.0467188	0.00252952	0.00746037	0.0255907	0.0017775	0.00888612	0.00801476	0.0207843	0.0316074	0.0122494	0.0139548	0.0174491	0.0163581	0.0249002	0.00115604	0.00921424	0.0286669	0.026459	0.0316899	0.00927543	0.0030218	0.0304249	0.00261508	0.00195218	0.0138104	0.0126424	0.0164963	0.0218148	0.0100318	0.0300554	0.0531885	0.0257851	0.0197353	0.0258626	0.0214448	0.0233933	0.00944166	0.00920629	0.0223644	0.0346184	0.0188138	0.0342005	0.00211646	0.0327996	0.0132338	0.0180865	0.0209272	0.0165365	0.838645	0.161355	0.8386455	2.686468
